DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_doc_N.D.,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,data_coverage,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
ABJ,CAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,ABJ→CAG,0,-0.17844663210376294,0,1.0470602803044187,0,3.0650540606105423,1,1,0
ADB,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,ADB→BGY,0,-0.1873933280085036,0,1.0207368238117716,0,3.0650540606105423,1,1,0
ADB,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,ADB→FCO,0,-0.15233573134083117,0,1.1785965476247147,0,2.685730640586978,0,0,0
ADB,MXP,0.0,0.0,0.0,3.0,1.0,5.0,281.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Izmir,Turchia,TUR,Milano,2,0.0,0.0,MANUALE,7.0,7.0,4.0,5.0,0.5714285714285714,0.5714285714285714,1.0,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.2,0.2,both,ADB→MXP,0,-0.09646072819011337,0,1.1805832818732107,0,2.1199724277617835,0,0,0
ADB,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,ADB→NAP,0,-0.1909978072173587,0,0.9959376853495552,0,2.5771076642544473,0,0,0
ADD,FCO,4.0,46.0,3047.0,13.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,Addis Ababa,Etiopia,ETH,Roma,5,0.0,0.0,NSIS,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,both,ADD→FCO,0,-0.03286887037308095,0,1.4574688963598699,0,3.0650540606105423,1,1,0
ADD,MXP,1.0,52.0,663.0,30.0,2.0,197.0,873.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Addis Ababa,Etiopia,ETH,Milano,2,0.0,1.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ADD→MXP,0,-0.025090012587463906,0,1.5261763093095326,0,4.759285953184926,1,1,0
ADL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,ADL→MXP,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
AER,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,AER→MXP,0,-0.05895006575384476,0,2.1553801941762094,0,8.348863998384294,1,1,0
AGA,BGY,0.0,0.0,478.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Agadir,Marocco,MAR,Bergamo,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,AGA→BGY,0,-0.14602306434996726,1,2.262898312761473,0,1.830663330879188,0,1,0
AKL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,AKL→FCO,0,-0.17960690357662884,0,1.0562354483773402,0,2.5771076642544473,0,0,0
ALA,MXP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Almaty,Kazakistan,KAZ,Milano,2,0.0,0.0,SDI,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,ALA→MXP,0,-0.14314952028702776,0,1.0426173877332974,0,3.154159415409377,1,1,0
ALG,FCO,4.0,8.0,274.0,0.0,1.0,1.0,35.0,2.0,0.0,10.0,0.0,0.0,1.0,6.0,Algiers,Algeria,DZA,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ALG→FCO,0,-0.07450669115014008,0,1.9282623596969046,0,2.3451761855936635,0,0,0
ALG,MXP,0.0,0.0,148.0,8.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,Algiers,Algeria,DZA,Milano,2,0.0,1.0,NO REASON PROVIDED,1.0,1.0,6.0,1.0,6.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,both,ALG→MXP,1,0.061866583948098186,0,1.9929534849446342,0,6.985872009648401,1,2,1
AMD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,AMD→MXP,0,-0.1305721033960177,0,1.2721767955660284,0,3.4302060575807354,1,1,0
AMM,BGY,2.0,0.0,368.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Amman,Giordania,JOR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,16.0,16.0,1.0,6.0,0.0625,0.0625,1.0,0.06666666666666667,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,0.0,0.25,0.25,0.0,0.25,both,AMM→BGY,0,-0.12243780066200766,0,1.0818743499092198,0,1.8214730793214826,0,0,0
AMM,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Amman,Giordania,JOR,Bologna,8,0.0,0.0,MANUALE,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,both,AMM→BLQ,0,-0.174646479396934,0,1.4204023450642744,0,1.6540762280917862,0,0,0
AMM,CIA,1.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Amman,Giordania,JOR,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,both,AMM→CIA,0,-0.1538347337873106,0,1.0382038374604714,0,3.0650540606105423,1,1,0
AMM,FCO,3.0,0.0,576.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Amman,Giordania,JOR,Roma,5,0.0,0.0,NO REASON PROVIDED,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,both,AMM→FCO,0,-0.09978326226096945,1,2.2918095402120975,0,1.830663330879188,0,1,0
AMM,MXP,1.0,3.0,91.0,3.0,2.0,0.0,82.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Amman,Giordania,JOR,Milano,2,0.0,0.0,INTERPOL,4.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.5,0.0,0.0,both,AMM→MXP,0,-0.08973056173879274,0,1.1808333507786177,0,2.22227209163972,0,0,0
AMM,TSF,2.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amman,Giordania,JOR,Treviso,4,0.0,0.0,MANUALE,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,AMM→TSF,0,-0.17389843292281415,1,2.3977656361591206,0,1.345394170038523,0,1,0
ANU,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,St. John's,Antigua e Barbuda,ATG,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ANU→LIN,0,-0.19302265535857122,0,1.3331337135502,0,1.830663330879188,0,0,0
ARN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,ARN→FCO,0,-0.15525107067341976,0,1.041832047025639,0,3.154159415409377,1,1,0
ASB,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,right_only,ASB→VCE,0,-0.13210677250031694,0,1.0937161943980418,0,2.9676330128610218,0,0,0
ASM,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,ASM→FCO,0,-0.16327724579903985,0,1.0541443826506882,0,2.685730640586978,0,0,0
ATL,FCO,2.0,0.0,326.0,9.0,1.0,12.0,1061.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Atlanta,Stati Uniti,USA,Roma,5,0.0,0.0,NO REASON PROVIDED,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,ATL→FCO,0,-0.13456927507448335,0,1.175325936254487,0,1.8941807268648263,0,0,0
ATL,MXP,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atlanta,Stati Uniti,USA,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ATL→MXP,0,-0.18310083605035432,0,1.8973722944162952,0,1.830663330879188,0,0,0
ATQ,FCO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amritsar,India,IND,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ATQ→FCO,0,-0.1876084163574186,0,1.4355382751836545,0,1.830663330879188,0,0,0
ATQ,MXP,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Amritsar,India,IND,Milano,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,ATQ→MXP,0,-0.15638621237234396,1,2.3655999406577375,0,1.830663330879188,0,1,0
AUH,CTA,1.0,0.0,0.0,0.0,0.0,0.0,175.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Abu Dhabi,Emirati Arabi Uniti,ARE,Catania,7,0.0,0.0,INTERPOL,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,AUH→CTA,0,-0.14332886648258847,0,1.023760449715687,0,2.5771076642544473,0,0,0
AUH,FCO,3.0,19.0,2285.0,37.0,4.0,63.0,634.0,2.0,0.0,31.0,0.0,0.0,0.0,6.0,Abu Dhabi,Emirati Arabi Uniti,ARE,Roma,5,0.0,0.0,NO REASON PROVIDED,56.0,38.0,6.0,26.0,0.15789473684210525,0.15789473684210525,0.6785714285714286,0.17857142857142858,0.8076923076923077,0.0,0.0,0.1111111111111111,0.4,0.0,0.14285714285714285,0.2857142857142857,0.23809523809523808,0.14285714285714285,both,AUH→FCO,0,-0.07013735208282756,0,1.0034389211578507,0,2.3451761855936635,0,0,0
AUH,MXP,2.0,0.0,284.0,104.0,6.0,93.0,2603.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,Abu Dhabi,Emirati Arabi Uniti,ARE,Milano,2,0.0,0.0,MANUALE,9.0,9.0,1.0,8.0,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,1.0,0.0,0.0,0.2,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,both,AUH→MXP,0,-0.058818347812459315,0,1.0668650115775606,0,2.52462601149235,0,0,0
AYT,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,right_only,AYT→MXP,0,-0.20076547302259518,0,1.2863098862685407,0,1.246204752428442,0,0,0
BAH,FCO,0.0,0.0,164.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Manama,Bahrain,BHR,Roma,5,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BAH→FCO,0,-0.14586478194414376,0,2.2234020137497046,0,1.830663330879188,0,0,0
BAH,MXP,0.0,0.0,322.0,35.0,1.0,23.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Manama,Bahrain,BHR,Milano,2,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BAH→MXP,0,-0.10856513433568699,0,1.3917987592044294,0,1.830663330879188,0,0,0
BEG,BGY,0.0,0.0,0.0,0.0,1.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Belgrade,Serbia,SRB,Bergamo,2,0.0,0.0,NO REASON PROVIDED,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,BEG→BGY,0,-0.17398024347690916,0,2.2135019542364427,0,1.1934685360749167,0,0,0
BEG,BLQ,1.0,0.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Bologna,8,0.0,0.0,INTERPOL,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,both,BEG→BLQ,0,-0.1313477231173399,0,1.1750444072547641,0,3.0650540606105423,1,1,0
BEG,CIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Belgrade,Serbia,SRB,Roma,5,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEG→CIA,0,-0.17582886482818882,0,1.257547312171703,0,1.830663330879188,0,0,0
BEG,FCO,4.0,0.0,697.0,8.0,5.0,29.0,477.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,Belgrade,Serbia,SRB,Roma,5,0.0,0.0,INTERPOL,6.0,9.0,2.0,4.0,0.2222222222222222,0.2222222222222222,1.5,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,both,BEG→FCO,0,-0.04454190717331186,0,1.7273002637457249,1,8.27658113789362,1,2,1
BEG,LIN,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Milano,2,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEG→LIN,0,-0.18387154134030415,0,1.1817681827897002,0,1.830663330879188,0,0,0
BEG,MXP,9.0,0.0,87.0,7.0,0.0,7.0,158.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,Belgrade,Serbia,SRB,Milano,2,0.0,0.0,INTERPOL,5.0,5.0,1.0,5.0,0.2,0.2,1.0,0.25,0.8,0.0,0.2,0.0,0.0,0.5,0.2,0.4,0.0,0.2,both,BEG→MXP,0,-0.0727666732124051,0,1.0740039901471494,0,2.8714109951526807,0,0,0
BEG,PSA,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Pisa,8,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEG→PSA,0,-0.1938922691571684,0,1.0007489011714568,0,1.830663330879188,0,0,0
BEG,TRS,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Trieste,4,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEG→TRS,0,-0.19812579873020247,0,1.0088690398613442,0,1.830663330879188,0,0,0
BEG,VCE,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Venezia,4,0.0,0.0,SDI,6.0,6.0,2.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.25,0.5,0.0,0.5,0.0,both,BEG→VCE,0,-0.09956288205340696,0,1.2614411068784879,0,2.685730640586978,0,0,0
BEG,VRN,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgrade,Serbia,SRB,Verona,4,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEG→VRN,0,-0.1916082214653428,0,1.016236607783302,0,1.830663330879188,0,0,0
BEY,FCO,1.0,0.0,0.0,7.0,0.0,12.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Beirut,Libano,LBN,Roma,5,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BEY→FCO,0,-0.1320943508013142,1,2.2536533475361793,0,1.830663330879188,0,1,0
BFS,BGY,1.0,0.0,0.0,0.0,0.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belfast,Regno Unito,GBR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,10.0,10.0,7.0,6.0,0.7,0.7,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,both,BFS→BGY,0,-0.12159757735435295,0,1.1402738144893363,0,1.525094707432265,0,0,0
BHX,BGY,1.0,0.0,146.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,Birmingham,Regno Unito,GBR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,15.0,18.0,1.0,9.0,0.05555555555555555,0.05555555555555555,1.2,0.06666666666666667,0.7777777777777778,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.25,0.0,both,BHX→BGY,0,-0.10642521872623273,0,1.2525586801582373,0,1.5515009399440183,0,0,0
BHX,FCO,0.0,0.0,532.0,0.0,0.0,0.0,558.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Birmingham,Regno Unito,GBR,Roma,5,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BHX→FCO,0,-0.1454000894310355,0,1.75073331616712,0,1.830663330879188,0,0,0
BHX,MXP,1.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Birmingham,Regno Unito,GBR,Milano,2,0.0,0.0,SDI,4.0,4.0,1.0,4.0,0.25,0.25,1.0,0.3333333333333333,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,both,BHX→MXP,0,-0.12701588513526113,0,1.1099495881434394,0,2.5771076642544473,0,0,0
BHX,TRN,0.0,0.0,307.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Birmingham,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,6.0,9.0,1.0,6.0,0.1111111111111111,0.1111111111111111,1.5,0.1111111111111111,1.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,both,BHX→TRN,0,-0.10931987012510264,0,1.2202773611603286,0,2.1058237585675736,0,0,0
BHX,VCE,2.0,5.0,142.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Birmingham,Regno Unito,GBR,Venezia,4,0.0,1.0,INTERPOL,8.0,8.0,6.0,6.0,0.75,0.75,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,2.5,0.3333333333333333,0.25,0.25,0.25,0.0,both,BHX→VCE,1,0.036520448772321634,0,1.3310707572410105,0,4.919974172781793,1,2,1
BHX,VRN,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Birmingham,Regno Unito,GBR,Verona,4,0.0,0.0,TSC,6.0,8.0,3.0,5.0,0.375,0.375,1.3333333333333333,0.4,0.8,0.3333333333333333,0.2,0.0,0.0,0.5,0.0,0.25,0.25,0.0,both,BHX→VRN,0,-0.10797532099613144,0,1.2853008600356393,0,1.4745659282193304,0,0,0
BKK,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,BKK→BGY,0,-0.1840135699667511,0,1.0122609858743499,0,3.22789921434132,1,1,0
BKK,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,BKK→BLQ,0,-0.16291306540103728,0,1.0330143872802509,0,3.22789921434132,1,1,0
BKK,CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,BKK→CTA,0,-0.17436892479399124,0,1.042670026999468,0,3.0650540606105423,1,1,0
BKK,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,8.0,7.0,2.0,8.0,0.2857142857142857,0.2857142857142857,0.875,0.4,0.75,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,right_only,BKK→FCO,0,-0.17283248954545588,0,1.2751900072074656,0,0.810763743617123,0,0,0
BKK,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,12.0,12.0,1.0,10.0,0.08333333333333333,0.08333333333333333,1.0,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,right_only,BKK→MXP,0,-0.17243041512843627,0,1.4197551613660238,0,0.9318207504209951,0,0,0
BKK,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,BKK→VCE,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
BLR,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,BLR→FCO,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
