DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_Unknown,pct_nat_Unknown,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route
KUL,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KUL→NAP
KUT,FCO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kutaisi,Georgia,GEO,Roma,5,0.0,0.0,NO REASON PROVIDED,3.0,2.0,1.0,3.0,0.5,0.5,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,KUT→FCO
KUT,MXP,2.0,15.0,0.0,0.0,2.0,10.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Kutaisi,Georgia,GEO,Milano,2,0.0,0.0,MANUALE,6.0,6.0,1.0,4.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,KUT→MXP
KWI,FCO,0.0,0.0,221.0,9.0,0.0,0.0,122.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Kuwait City,Kuwait,KWT,Roma,5,0.0,0.0,MANUALE,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KWI→FCO
KWI,MXP,1.0,2.0,213.0,8.0,2.0,33.0,217.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,Kuwait City,Kuwait,KWT,Milano,2,0.0,0.0,MANUALE,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,KWI→MXP
KZN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,KZN→MXP
LAD,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,29.0,17.0,7.0,17.0,0.4117647058823529,0.4117647058823529,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.16666666666666666,0.2,0.3333333333333333,0.26666666666666666,0.0,LAD→FCO
LAD,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,12.0,11.0,1.0,6.0,0.09090909090909091,0.09090909090909091,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,LAD→MXP
LAS,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAS→BLQ
LAX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LAX→FCO
LAX,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles,Stati Uniti,USA,Milano,2,0.0,0.0,SDI,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAX→LIN
LBA,FCO,1.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBA→FCO
LCY,BLQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Bologna,8,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LCY→BLQ
LCY,FLR,4.0,0.0,386.0,7.0,3.0,2.0,366.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,London,Regno Unito,GBR,Firenze,8,0.0,0.0,SDI,6.0,7.0,2.0,5.0,0.2857142857142857,0.2857142857142857,1.1666666666666667,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,LCY→FLR
LCY,LIN,8.0,1.0,515.0,3.0,0.0,2.0,158.0,7.0,0.0,13.0,0.0,0.0,0.0,6.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,NO REASON PROVIDED,7.0,9.0,1.0,7.0,0.1111111111111111,0.1111111111111111,1.2857142857142858,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,LCY→LIN
LGW,BGY,0.0,0.0,329.0,2.0,1.0,0.0,37.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,London,Regno Unito,GBR,Bergamo,2,0.0,0.0,SDI,15.0,15.0,4.0,8.0,0.26666666666666666,0.26666666666666666,1.0,0.21428571428571427,0.875,1.0,0.125,0.0,0.0,0.3333333333333333,0.0,0.2,0.2,0.2,0.4,LGW→BGY
LGW,BLQ,1.0,0.0,142.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Bologna,8,0.0,0.0,TSC,9.0,9.0,6.0,8.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.875,0.0,0.0,0.0,0.125,0.0,0.8,0.0,0.2,0.2,0.2,LGW→BLQ
LGW,CTA,1.0,8.0,124.0,0.0,0.0,1.0,104.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Catania,7,0.0,0.0,NO REASON PROVIDED,4.0,4.0,8.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5,5.0,0.0,0.0,0.3333333333333333,0.3333333333333333,LGW→CTA
LGW,FCO,16.0,2.0,981.0,27.0,10.0,6.0,1541.0,9.0,1.0,9.0,1.0,0.0,0.0,8.0,London,Regno Unito,GBR,Roma,5,1.0,0.0,NO REASON PROVIDED,91.0,89.0,8.0,60.0,0.0898876404494382,0.0898876404494382,0.978021978021978,0.06944444444444445,0.8,0.2727272727272727,0.15,0.0,0.016666666666666666,0.0,0.0,0.1951219512195122,0.12195121951219512,0.2926829268292683,0.14634146341463414,LGW→FCO
LGW,FLR,6.0,0.0,341.0,10.0,3.0,17.0,810.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,London,Regno Unito,GBR,Firenze,8,0.0,1.0,SDI,15.0,16.0,9.0,13.0,0.5625,0.5625,1.0666666666666667,0.5625,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.2727272727272727,LGW→FLR
LGW,LIN,0.0,6.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,NO REASON PROVIDED,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,LGW→LIN
LGW,MXP,11.0,12.0,1765.0,37.0,8.0,67.0,1467.0,5.0,0.0,6.0,0.0,1.0,2.0,8.0,London,Regno Unito,GBR,Milano,2,1.0,0.0,SDI,123.0,123.0,29.0,72.0,0.23577235772357724,0.23577235772357724,1.0,0.2413793103448276,0.9027777777777778,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.42857142857142855,0.32142857142857145,0.19230769230769232,0.15384615384615385,0.28846153846153844,0.23076923076923078,LGW→MXP
LGW,NAP,4.0,9.0,285.0,20.0,4.0,33.0,864.0,2.0,0.0,14.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Napoli,6,0.0,0.0,MANUALE,12.0,12.0,3.0,7.0,0.25,0.25,1.0,0.125,0.8571428571428571,0.5,0.14285714285714285,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,LGW→NAP
LGW,PSA,1.0,8.0,0.0,0.0,0.0,2.0,296.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Pisa,8,0.0,0.0,TSC,18.0,20.0,6.0,14.0,0.3,0.3,1.1111111111111112,0.35294117647058826,0.7857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.16666666666666666,0.25,0.4166666666666667,0.0,LGW→PSA
LGW,TRN,6.0,3.0,406.0,10.0,2.0,13.0,827.0,2.0,0.0,7.0,0.0,0.0,1.0,4.0,London,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,21.0,21.0,17.0,17.0,0.8095238095238095,0.8095238095238095,1.0,0.8421052631578947,0.8823529411764706,1.0,0.058823529411764705,0.0,0.058823529411764705,0.8,0.3333333333333333,0.38461538461538464,0.23076923076923078,0.0,0.15384615384615385,LGW→TRN
LGW,VCE,8.0,4.0,489.0,16.0,6.0,10.0,640.0,12.0,0.0,7.0,0.0,0.0,0.0,5.0,London,Regno Unito,GBR,Venezia,4,0.0,0.0,TSC,47.0,49.0,8.0,32.0,0.16326530612244897,0.16326530612244897,1.0425531914893618,0.1794871794871795,0.78125,0.0,0.09375,0.25,0.09375,0.2,0.25,0.16666666666666666,0.16666666666666666,0.25,0.2916666666666667,LGW→VCE
LGW,VRN,2.0,7.0,504.0,2.0,5.0,7.0,397.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,London,Regno Unito,GBR,Verona,4,0.0,0.0,NO REASON PROVIDED,30.0,30.0,7.0,20.0,0.23333333333333334,0.23333333333333334,1.0,0.25,0.9,0.0,0.05,0.0,0.05,0.0,0.5,0.0,0.058823529411764705,0.4117647058823529,0.29411764705882354,LGW→VRN
LHR,BLQ,12.0,13.0,1479.0,16.0,3.0,19.0,517.0,8.0,0.0,12.0,0.0,0.0,1.0,6.0,London,Regno Unito,GBR,Bologna,8,1.0,0.0,NO REASON PROVIDED,27.0,29.0,9.0,23.0,0.3103448275862069,0.3103448275862069,1.0740740740740742,0.32142857142857145,0.9565217391304348,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.25,0.1,0.25,0.1,LHR→BLQ
LHR,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LHR→BRI
LHR,CAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LHR→CAG
LHR,FCO,12.0,11.0,1450.0,19.0,11.0,21.0,1099.0,12.0,0.0,21.0,0.0,0.0,0.0,12.0,London,Regno Unito,GBR,Roma,5,1.0,0.0,INTERPOL,15.0,14.0,0.0,13.0,0.0,0.0,0.9333333333333333,0.0,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.4,0.1,0.1,0.4,LHR→FCO
LHR,LIN,9.0,19.0,1858.0,50.0,9.0,36.0,1501.0,12.0,0.0,20.0,0.0,0.0,0.0,3.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,TSC,17.0,17.0,1.0,15.0,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.5,0.0,LHR→LIN
LHR,MXP,6.0,15.0,1307.0,19.0,8.0,16.0,418.0,5.0,0.0,9.0,0.0,0.0,0.0,5.0,London,Regno Unito,GBR,Milano,2,0.0,1.0,MANUALE,26.0,26.0,3.0,18.0,0.11538461538461539,0.11538461538461539,1.0,0.16666666666666666,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.25,0.25,0.1875,0.3125,LHR→MXP
LHR,NAP,1.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Napoli,6,0.0,0.0,MANUALE,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LHR→NAP
LHR,PSA,2.0,0.0,46.0,2.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Pisa,8,0.0,0.0,SDI,5.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,LHR→PSA
LHR,TRN,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Torino,1,0.0,0.0,NSIS,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,LHR→TRN
LHR,VCE,7.0,2.0,1381.0,13.0,2.0,24.0,810.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,London,Regno Unito,GBR,Venezia,4,0.0,0.0,INTERPOL,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,LHR→VCE
LOS,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,LOS→FCO
LPL,BGY,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,Liverpool,Regno Unito,GBR,Bergamo,2,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LPL→BGY
LPL,CIA,1.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Liverpool,Regno Unito,GBR,Roma,5,0.0,0.0,INTERPOL,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LPL→CIA
LRM,FCO,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Romana,Repubblica Dominicana,DOM,Roma,5,0.0,0.0,TSC,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,LRM→FCO
LRM,MXP,0.0,0.0,0.0,53.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,La Romana,Repubblica Dominicana,DOM,Milano,2,0.0,1.0,INTERPOL,12.0,12.0,5.0,6.0,0.4166666666666667,0.4166666666666667,1.0,0.36363636363636365,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666,2.0,0.0,0.25,0.25,0.0,0.0,LRM→MXP
LTN,BGY,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Bergamo,2,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→BGY
LTN,BLQ,1.0,0.0,0.0,15.0,1.0,18.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Bologna,8,0.0,0.0,SDI,28.0,31.0,10.0,16.0,0.3225806451612903,0.3225806451612903,1.1071428571428572,0.3225806451612903,1.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818182,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.21428571428571427,LTN→BLQ
LTN,CIA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→CIA
LTN,CTA,0.0,2.0,0.0,0.0,1.0,2.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Catania,7,0.0,0.0,INTERPOL,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,LTN→CTA
LTN,LIN,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LTN→LIN
LTN,MXP,1.0,2.0,89.0,7.0,3.0,0.0,266.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,London,Regno Unito,GBR,Milano,2,0.0,1.0,TSC,33.0,36.0,9.0,19.0,0.25,0.25,1.0909090909090908,0.25,0.7894736842105263,0.0,0.10526315789473684,0.5,0.10526315789473684,0.3333333333333333,0.5,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,LTN→MXP
LTN,NAP,2.0,15.0,176.0,17.0,1.0,7.0,81.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,London,Regno Unito,GBR,Napoli,6,0.0,0.0,NSIS,3.0,3.0,4.0,2.0,1.3333333333333333,1.0,1.0,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,LTN→NAP
LTN,TRN,0.0,2.0,120.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Torino,1,0.0,0.0,INTERPOL,9.0,9.0,2.0,6.0,0.2222222222222222,0.2222222222222222,1.0,0.2222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,LTN→TRN
LTN,TSF,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Treviso,4,0.0,0.0,MANUALE,9.0,9.0,0.0,6.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.5,0.25,LTN→TSF
LXR,MXP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,Luxor,Egitto,EGY,Milano,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LXR→MXP
LYX,TRN,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lydd,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LYX→TRN
MAN,BGY,2.0,0.0,311.0,0.0,3.0,14.0,188.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Manchester,Regno Unito,GBR,Bergamo,2,0.0,0.0,TSC,40.0,40.0,3.0,21.0,0.075,0.075,1.0,0.07692307692307693,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.2,0.125,0.1875,0.3125,0.25,MAN→BGY
MAN,BLQ,0.0,0.0,169.0,0.0,1.0,19.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Manchester,Regno Unito,GBR,Bologna,8,0.0,0.0,MANUALE,22.0,22.0,7.0,13.0,0.3181818181818182,0.3181818181818182,1.0,0.3333333333333333,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.2,0.2,MAN→BLQ
MAN,CIA,2.0,0.0,357.0,9.0,1.0,8.0,864.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,Manchester,Regno Unito,GBR,Roma,5,0.0,0.0,NO REASON PROVIDED,18.0,18.0,2.0,10.0,0.1111111111111111,0.1111111111111111,1.0,0.11764705882352941,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,MAN→CIA
MAN,FCO,0.0,0.0,448.0,0.0,0.0,0.0,186.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Manchester,Regno Unito,GBR,Roma,5,0.0,0.0,NSIS,5.0,3.0,0.0,5.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,MAN→FCO
MAN,MXP,1.0,2.0,0.0,5.0,1.0,13.0,365.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,Manchester,Regno Unito,GBR,Milano,2,0.0,0.0,TSC,22.0,22.0,5.0,18.0,0.22727272727272727,0.22727272727272727,1.0,0.23809523809523808,0.9444444444444444,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.25,0.08333333333333333,MAN→MXP
MAN,NAP,0.0,7.0,522.0,0.0,1.0,5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Manchester,Regno Unito,GBR,Napoli,6,0.0,0.0,MANUALE,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MAN→NAP
MAN,PSA,1.0,18.0,276.0,10.0,1.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Manchester,Regno Unito,GBR,Pisa,8,0.0,0.0,INTERPOL,12.0,12.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.0,MAN→PSA
MAN,TRN,2.0,0.0,798.0,0.0,0.0,0.0,288.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,Manchester,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,MAN→TRN
MAN,VCE,3.0,11.0,124.0,0.0,2.0,0.0,258.0,2.0,0.0,9.0,0.0,0.0,1.0,5.0,Manchester,Regno Unito,GBR,Venezia,4,0.0,0.0,TSC,4.0,4.0,3.0,4.0,0.75,0.75,1.0,0.5,0.5,1.0,0.25,1.0,0.25,1.0,0.0,0.25,0.0,0.25,0.5,MAN→VCE
MAN,VRN,0.0,15.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Manchester,Regno Unito,GBR,Verona,4,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAN→VRN
MBA,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MBA→BRI
MBA,FCO,0.0,22.0,1063.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mombasa,Kenya,KEN,Roma,5,0.0,0.0,NO REASON PROVIDED,4.0,3.0,0.0,4.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,MBA→FCO
MBA,MXP,0.0,26.0,329.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mombasa,Kenya,KEN,Milano,2,1.0,0.0,NO REASON PROVIDED,4.0,4.0,3.0,4.0,0.75,0.75,1.0,0.6666666666666666,0.75,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,MBA→MXP
MBJ,MXP,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montego Bay,Giamaica,JAM,Milano,2,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MBJ→MXP
MCT,MXP,3.0,1.0,1107.0,38.0,2.0,102.0,0.0,0.0,0.0,39.0,0.0,0.0,5.0,2.0,Muscat,Oman,OMN,Milano,2,0.0,1.0,NSIS,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCT→MXP
MCT,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MCT→NAP
MED,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,MED→BLQ
